case_id,T_K,P_atm,phi,status,cj_speed_m_s,t_end_s,n_profile_points,x_max_m,profile_file,runtime_s,error_message
1355,685.7142857142858,0.5,1.0,ok,1908.9882385977319,5e-05,639,0.046695415408214466,znd_tp_profiles/znd_T0685.71_P00.50.npz,0.8233000420004828,
1356,685.7142857142858,0.6,1.0,ok,1914.3820964540812,5e-05,645,0.04782181387197591,znd_tp_profiles/znd_T0685.71_P00.60.npz,0.8199669579989859,
1357,685.7142857142858,0.7000000000000001,1.0,ok,1918.9067920354755,5e-05,648,0.04858549389462626,znd_tp_profiles/znd_T0685.71_P00.70.npz,0.8372227910003858,
1358,685.7142857142858,0.8,1.0,ok,1922.7954145342349,5e-05,655,0.04913372391347411,znd_tp_profiles/znd_T0685.71_P00.80.npz,0.8215367500015418,
1359,685.7142857142858,0.9,1.0,ok,1926.2015065764097,5e-05,656,0.049546487024499875,znd_tp_profiles/znd_T0685.71_P00.90.npz,0.8359543749975273,
1360,685.7142857142858,1.0,1.0,ok,1929.2287232828892,5e-05,663,0.0498693751037624,znd_tp_profiles/znd_T0685.71_P01.00.npz,0.8413054590055253,
1361,685.7142857142858,1.1,1.0,ok,1931.9506855698603,5e-05,668,0.050129778339859855,znd_tp_profiles/znd_T0685.71_P01.10.npz,0.838266749997274,
1362,685.7142857142858,1.2000000000000002,1.0,ok,1934.4183117243294,5e-05,670,0.050345648526716934,znd_tp_profiles/znd_T0685.71_P01.20.npz,0.8368118750004214,
1363,685.7142857142858,1.3000000000000003,1.0,ok,1936.6788702160122,5e-05,671,0.05052733514723113,znd_tp_profiles/znd_T0685.71_P01.30.npz,0.8560624160018051,
1364,685.7142857142858,1.4000000000000001,1.0,ok,1938.7612320209078,5e-05,677,0.05068319482713358,znd_tp_profiles/znd_T0685.71_P01.40.npz,0.9708393749970128,
1365,685.7142857142858,1.5000000000000002,1.0,ok,1940.6905553772285,5e-05,679,0.05081886528430624,znd_tp_profiles/znd_T0685.71_P01.50.npz,0.8316183749993797,
1366,685.7142857142858,1.6,1.0,ok,1942.4869926372005,5e-05,695,0.05093838648671908,znd_tp_profiles/znd_T0685.71_P01.60.npz,0.8368416670055012,
1367,685.7142857142858,1.7000000000000002,1.0,ok,1944.1670964007676,5e-05,702,0.051044782337734816,znd_tp_profiles/znd_T0685.71_P01.70.npz,0.894105583000055,
1368,685.7142857142858,1.8000000000000003,1.0,ok,1945.7444632718302,5e-05,738,0.05114035724339511,znd_tp_profiles/znd_T0685.71_P01.80.npz,0.942273083004693,
1369,685.7142857142858,1.9000000000000001,1.0,ok,1947.2304774218464,5e-05,771,0.05122691782563602,znd_tp_profiles/znd_T0685.71_P01.90.npz,0.8573720409985981,
1370,685.7142857142858,2.0,1.0,ok,1948.6347483791199,5e-05,767,0.05130582892793319,znd_tp_profiles/znd_T0685.71_P02.00.npz,1.001481999999669,
1371,685.7142857142858,2.1,1.0,ok,1949.9654566162444,5e-05,762,0.051378229130608265,znd_tp_profiles/znd_T0685.71_P02.10.npz,0.8464766670003883,
1372,685.7142857142858,2.2,1.0,ok,1951.2296336021961,5e-05,799,0.051445022836938824,znd_tp_profiles/znd_T0685.71_P02.20.npz,0.9208322920021601,
1373,685.7142857142858,2.3000000000000003,1.0,ok,1952.4333448493046,5e-05,758,0.05150694064448632,znd_tp_profiles/znd_T0685.71_P02.30.npz,0.8558997500003898,
1374,685.7142857142858,2.4000000000000004,1.0,ok,1953.5818856275253,5e-05,779,0.05156459162901213,znd_tp_profiles/znd_T0685.71_P02.40.npz,0.8831819170009112,
1375,685.7142857142858,2.5000000000000004,1.0,ok,1954.6798949489012,5e-05,813,0.051618480698058036,znd_tp_profiles/znd_T0685.71_P02.50.npz,0.8760933329976979,
1376,685.7142857142858,2.6,1.0,ok,1955.731397321382,5e-05,759,0.0516690421720735,znd_tp_profiles/znd_T0685.71_P02.60.npz,0.8513836249985616,
1377,685.7142857142858,2.7,1.0,ok,1956.7400669237195,5e-05,740,0.0517166229538681,znd_tp_profiles/znd_T0685.71_P02.70.npz,0.9350813749988447,
1378,685.7142857142858,2.8000000000000003,1.0,ok,1957.7090726635652,5e-05,771,0.05176154326237408,znd_tp_profiles/znd_T0685.71_P02.80.npz,0.8690663749948726,
1379,685.7142857142858,2.9000000000000004,1.0,ok,1958.6412997881398,5e-05,734,0.05180406773222657,znd_tp_profiles/znd_T0685.71_P02.90.npz,1.0138341249985388,
1380,685.7142857142858,3.0000000000000004,1.0,ok,1959.539306618581,5e-05,795,0.05184441492909669,znd_tp_profiles/znd_T0685.71_P03.00.npz,0.9535862499978975,
1381,685.7142857142858,3.1,1.0,ok,1960.405404123262,5e-05,780,0.05188278761006654,znd_tp_profiles/znd_T0685.71_P03.10.npz,0.8729377499985276,
1382,685.7142857142858,3.2,1.0,ok,1961.2416785133232,5e-05,795,0.05191936637182126,znd_tp_profiles/znd_T0685.71_P03.20.npz,0.8707531660038512,
1383,685.7142857142858,3.3000000000000003,1.0,ok,1962.0485356134811,5e-05,808,0.05195460136305268,znd_tp_profiles/znd_T0685.71_P03.30.npz,0.8708469159973902,
1384,685.7142857142858,3.4000000000000004,1.0,ok,1962.8321796271614,5e-05,814,0.05198771632062302,znd_tp_profiles/znd_T0685.71_P03.40.npz,0.917993540999305,
1385,685.7142857142858,3.5000000000000004,1.0,ok,1963.5896849442463,5e-05,851,0.052019723687057325,znd_tp_profiles/znd_T0685.71_P03.50.npz,0.9217191669958993,
1386,685.7142857142858,3.6,1.0,ok,1964.3240014192977,5e-05,779,0.0520504553053315,znd_tp_profiles/znd_T0685.71_P03.60.npz,0.8610871670025517,
1387,685.7142857142858,3.7,1.0,ok,1965.0363890147498,5e-05,779,0.052080008024719716,znd_tp_profiles/znd_T0685.71_P03.70.npz,0.9091255000021192,
1388,685.7142857142858,3.8000000000000003,1.0,ok,1965.7281217292004,5e-05,811,0.05210844021244044,znd_tp_profiles/znd_T0685.71_P03.80.npz,0.8898495839966927,
1389,685.7142857142858,3.9000000000000004,1.0,ok,1966.3987203051568,5e-05,977,0.05213615368478048,znd_tp_profiles/znd_T0685.71_P03.90.npz,0.9248899579979479,
1390,685.7142857142858,4.0,1.0,ok,1967.053826512535,5e-05,814,0.0521622851741017,znd_tp_profiles/znd_T0685.71_P04.00.npz,0.8925972079960047,
1391,685.7142857142858,4.1,1.0,ok,1967.6882752489742,5e-05,801,0.052188140990619726,znd_tp_profiles/znd_T0685.71_P04.10.npz,0.8679471249997732,
1392,685.7142857142858,4.2,1.0,ok,1968.309054599843,5e-05,739,0.05221252886843474,znd_tp_profiles/znd_T0685.71_P04.20.npz,0.8512049589990056,
1393,685.7142857142858,4.3,1.0,ok,1968.9123875637629,5e-05,721,0.05223644843840673,znd_tp_profiles/znd_T0685.71_P04.30.npz,0.8483347090004827,
1394,685.7142857142858,4.3999999999999995,1.0,ok,1969.5005632593004,5e-05,733,0.05225961444863142,znd_tp_profiles/znd_T0685.71_P04.40.npz,0.8615992920022109,
1395,685.7142857142858,4.5,1.0,ok,1970.0742841062877,5e-05,884,0.052282080316520894,znd_tp_profiles/znd_T0685.71_P04.50.npz,0.9527057080049417,
1396,685.7142857142858,4.6,1.0,ok,1970.6342294336748,5e-05,830,0.05230388117223151,znd_tp_profiles/znd_T0685.71_P04.60.npz,0.8643700829998124,
1397,685.7142857142858,4.7,1.0,ok,1971.18095701657,5e-05,790,0.05232506501566502,znd_tp_profiles/znd_T0685.71_P04.70.npz,0.8628440829997999,
1398,685.7142857142858,4.8,1.0,ok,1971.7150971224946,5e-05,802,0.05234565322884573,znd_tp_profiles/znd_T0685.71_P04.80.npz,0.9449738750045071,
1399,685.7142857142858,4.9,1.0,ok,1972.2371684490647,5e-05,832,0.052365662140104366,znd_tp_profiles/znd_T0685.71_P04.90.npz,1.0900129589936114,
1400,685.7142857142858,5.0,1.0,ok,1972.747677607282,5e-05,840,0.05238515998124787,znd_tp_profiles/znd_T0685.71_P05.00.npz,0.8936040839980706,
1401,700.0,0.1,1.0,cached,1857.4569045575138,5e-05,536,0.02989622681605737,znd_tp_profiles/znd_T0700.00_P00.10.npz,0.0,
1402,700.0,0.2,1.0,cached,1879.1590933009566,5e-05,590,0.03732222897828046,znd_tp_profiles/znd_T0700.00_P00.20.npz,0.0,
1403,700.0,0.30000000000000004,1.0,cached,1891.6504361784541,5e-05,615,0.041972991370236655,znd_tp_profiles/znd_T0700.00_P00.30.npz,0.0,
1404,700.0,0.4,1.0,cached,1900.4037103363603,5e-05,627,0.04485204305394245,znd_tp_profiles/znd_T0700.00_P00.40.npz,0.0,
1405,700.0,0.5,1.0,cached,1907.1207126829643,5e-05,638,0.046639101928115004,znd_tp_profiles/znd_T0700.00_P00.50.npz,0.0,
1406,700.0,0.6,1.0,cached,1912.5584709648708,5e-05,643,0.04778762623605256,znd_tp_profiles/znd_T0700.00_P00.60.npz,0.0,
1407,700.0,0.7000000000000001,1.0,cached,1917.118312438308,5e-05,647,0.04856696469164314,znd_tp_profiles/znd_T0700.00_P00.70.npz,0.0,
1408,700.0,0.8,1.0,cached,1921.038844732547,5e-05,656,0.04912599611825695,znd_tp_profiles/znd_T0700.00_P00.80.npz,0.0,
1409,700.0,0.9,1.0,cached,1924.4733340663008,5e-05,657,0.049546536085028785,znd_tp_profiles/znd_T0700.00_P00.90.npz,0.0,
1410,700.0,1.0,1.0,cached,1927.526159126918,5e-05,662,0.04987521765971839,znd_tp_profiles/znd_T0700.00_P01.00.npz,0.0,
1411,700.0,1.1,1.0,cached,1930.271445343539,5e-05,664,0.05014008599232313,znd_tp_profiles/znd_T0700.00_P01.10.npz,0.0,
1412,700.0,1.2000000000000002,1.0,cached,1932.7603119012406,5e-05,672,0.05035953166933011,znd_tp_profiles/znd_T0700.00_P01.20.npz,0.0,
1413,700.0,1.3000000000000003,1.0,cached,1935.0406685671555,5e-05,673,0.050544036047979225,znd_tp_profiles/znd_T0700.00_P01.30.npz,0.0,
1414,700.0,1.4000000000000001,1.0,cached,1937.1414481665722,5e-05,675,0.05070225217131998,znd_tp_profiles/znd_T0700.00_P01.40.npz,0.0,
1415,700.0,1.5000000000000002,1.0,cached,1939.087974959272,5e-05,683,0.05083989002558456,znd_tp_profiles/znd_T0700.00_P01.50.npz,0.0,
1416,700.0,1.6,1.0,cached,1940.9006117124475,5e-05,692,0.0509610772730215,znd_tp_profiles/znd_T0700.00_P01.60.npz,0.0,
1417,700.0,1.7000000000000002,1.0,cached,1942.595961672172,5e-05,707,0.051068905670793245,znd_tp_profiles/znd_T0700.00_P01.70.npz,0.0,
1418,700.0,1.8000000000000003,1.0,cached,1944.1877542942823,5e-05,716,0.05116571676139968,znd_tp_profiles/znd_T0700.00_P01.80.npz,0.0,
1419,700.0,1.9000000000000001,1.0,cached,1945.687461610117,5e-05,737,0.05125335255894931,znd_tp_profiles/znd_T0700.00_P01.90.npz,0.0,
1420,700.0,2.0,1.0,cached,1947.1047602787687,5e-05,759,0.05133323375944785,znd_tp_profiles/znd_T0700.00_P02.00.npz,0.0,
1421,700.0,2.1,1.0,cached,1948.447895557913,5e-05,744,0.051406490221480694,znd_tp_profiles/znd_T0700.00_P02.10.npz,0.0,
1422,700.0,2.2,1.0,cached,1949.7239502398309,5e-05,703,0.05147405240530699,znd_tp_profiles/znd_T0700.00_P02.20.npz,0.0,
1423,700.0,2.3000000000000003,1.0,cached,1950.9374612657296,5e-05,782,0.05153697628317704,znd_tp_profiles/znd_T0700.00_P02.30.npz,0.0,
1424,700.0,2.4000000000000004,1.0,cached,1952.0984944487077,5e-05,760,0.05159494766928333,znd_tp_profiles/znd_T0700.00_P02.40.npz,0.0,
1425,700.0,2.5000000000000004,1.0,cached,1953.2069794552356,5e-05,735,0.05164941292755923,znd_tp_profiles/znd_T0700.00_P02.50.npz,0.0,
1426,700.0,2.6,1.0,cached,1954.2686559108577,5e-05,774,0.05170048596215568,znd_tp_profiles/znd_T0700.00_P02.60.npz,0.0,
1427,700.0,2.7,1.0,cached,1955.2869368652484,5e-05,786,0.051748583386366086,znd_tp_profiles/znd_T0700.00_P02.70.npz,0.0,
1428,700.0,2.8000000000000003,1.0,cached,1956.265422654404,5e-05,795,0.05179393891619,znd_tp_profiles/znd_T0700.00_P02.80.npz,0.0,
1429,700.0,2.9000000000000004,1.0,cached,1957.206724203496,5e-05,748,0.05183688362274574,znd_tp_profiles/znd_T0700.00_P02.90.npz,0.0,
1430,700.0,3.0000000000000004,1.0,cached,1958.1135315592574,5e-05,821,0.05187761563784441,znd_tp_profiles/znd_T0700.00_P03.00.npz,0.0,
1431,700.0,3.1,1.0,cached,1958.9881633315797,5e-05,753,0.05191635066528733,znd_tp_profiles/znd_T0700.00_P03.10.npz,0.0,
1432,700.0,3.2,1.0,cached,1959.8326786104847,5e-05,763,0.0519532639899379,znd_tp_profiles/znd_T0700.00_P03.20.npz,0.0,
1433,700.0,3.3000000000000003,1.0,cached,1960.6490686260533,5e-05,745,0.051988522290007354,znd_tp_profiles/znd_T0700.00_P03.30.npz,0.0,
1434,700.0,3.4000000000000004,1.0,cached,1961.4389824230195,5e-05,791,0.0520222495557335,znd_tp_profiles/znd_T0700.00_P03.40.npz,0.0,
1435,700.0,3.5000000000000004,1.0,cached,1962.2040583101702,5e-05,964,0.052054550356894165,znd_tp_profiles/znd_T0700.00_P03.50.npz,0.0,
1436,700.0,3.6,1.0,cached,1962.9457199158385,5e-05,790,0.05208557019760318,znd_tp_profiles/znd_T0700.00_P03.60.npz,0.0,
1437,700.0,3.7,1.0,cached,1963.6652961217019,5e-05,788,0.05211537112121314,znd_tp_profiles/znd_T0700.00_P03.70.npz,0.0,
1438,700.0,3.8000000000000003,1.0,cached,1964.3640181863047,5e-05,818,0.052144034904790505,znd_tp_profiles/znd_T0700.00_P03.80.npz,0.0,
1439,700.0,3.9000000000000004,1.0,cached,1965.0429534697644,5e-05,769,0.05217167815109496,znd_tp_profiles/znd_T0700.00_P03.90.npz,0.0,
1440,700.0,4.0,1.0,cached,1965.701533381238,5e-05,805,0.05219868333408295,znd_tp_profiles/znd_T0700.00_P04.00.npz,0.0,
1441,700.0,4.1,1.0,cached,1966.345668634721,5e-05,727,0.05222410083676274,znd_tp_profiles/znd_T0700.00_P04.10.npz,0.0,
1442,700.0,4.2,1.0,cached,1966.9712348746873,5e-05,780,0.05224901325920587,znd_tp_profiles/znd_T0700.00_P04.20.npz,0.0,
1443,700.0,4.3,1.0,cached,1967.580766527918,5e-05,757,0.052273120940310086,znd_tp_profiles/znd_T0700.00_P04.30.npz,0.0,
1444,700.0,4.3999999999999995,1.0,cached,1968.17500103502,5e-05,843,0.052296477753507396,znd_tp_profiles/znd_T0700.00_P04.40.npz,0.0,
1445,700.0,4.5,1.0,cached,1968.754523356698,5e-05,758,0.05231914328778323,znd_tp_profiles/znd_T0700.00_P04.50.npz,0.0,
1446,700.0,4.6,1.0,cached,1969.320375093702,5e-05,843,0.05234111205395836,znd_tp_profiles/znd_T0700.00_P04.60.npz,0.0,
1447,700.0,4.7,1.0,cached,1969.8711290071392,5e-05,834,0.052362802256597514,znd_tp_profiles/znd_T0700.00_P04.70.npz,0.0,
1448,700.0,4.8,1.0,cached,1970.4125062070525,5e-05,801,0.05238322087113831,znd_tp_profiles/znd_T0700.00_P04.80.npz,0.0,
1449,700.0,4.9,1.0,cached,1970.9400293360186,5e-05,922,0.05240341021908955,znd_tp_profiles/znd_T0700.00_P04.90.npz,0.0,
1450,700.0,5.0,1.0,cached,1971.455885177517,5e-05,763,0.05242306185202279,znd_tp_profiles/znd_T0700.00_P05.00.npz,0.0,
1451,714.2857142857143,0.1,1.0,ok,1855.2384428516887,5e-05,536,0.029833637838237694,znd_tp_profiles/znd_T0714.29_P00.10.npz,0.89460145799967,
1452,714.2857142857143,0.2,1.0,ok,1877.0867754046458,5e-05,591,0.037196994722587605,znd_tp_profiles/znd_T0714.29_P00.20.npz,0.9847129999980098,
1453,714.2857142857143,0.30000000000000004,1.0,ok,1889.6653240830124,5e-05,615,0.041857555740875664,znd_tp_profiles/znd_T0714.29_P00.30.npz,0.814795749996847,
1454,714.2857142857143,0.4,1.0,ok,1898.4819136402134,5e-05,626,0.04476695851096791,znd_tp_profiles/znd_T0714.29_P00.40.npz,0.8402541670002392,
1455,714.2857142857143,0.5,1.0,ok,1905.2516579682256,5e-05,636,0.04658320369865995,znd_tp_profiles/znd_T0714.29_P00.50.npz,0.8338611669969396,
1456,714.2857142857143,0.6,1.0,ok,1910.7319199920148,5e-05,642,0.04775384419588283,znd_tp_profiles/znd_T0714.29_P00.60.npz,0.8699427909959923,
1457,714.2857142857143,0.7000000000000001,1.0,ok,1915.3281640519626,5e-05,649,0.0485486319139652,znd_tp_profiles/znd_T0714.29_P00.70.npz,0.842371999999159,
1458,714.2857142857143,0.8,1.0,ok,1919.280522144,5e-05,653,0.04911847120221027,znd_tp_profiles/znd_T0714.29_P00.80.npz,0.8244197499952861,
1459,714.2857142857143,0.9,1.0,ok,1922.7417579270877,5e-05,659,0.04954707049650257,znd_tp_profiles/znd_T0714.29_P00.90.npz,0.820854124998732,
1460,714.2857142857143,1.0,1.0,ok,1925.82176412404,5e-05,664,0.04988128543040839,znd_tp_profiles/znd_T0714.29_P01.00.npz,0.8755628330036416,
1461,714.2857142857143,1.1,1.0,ok,1928.586774841876,5e-05,668,0.05015125955808154,znd_tp_profiles/znd_T0714.29_P01.10.npz,0.8579554579991964,
1462,714.2857142857143,1.2000000000000002,1.0,ok,1931.1003734900607,5e-05,669,0.05037360963092152,znd_tp_profiles/znd_T0714.29_P01.20.npz,0.9017764589953003,
1463,714.2857142857143,1.3000000000000003,1.0,ok,1933.4004838425321,5e-05,671,0.05056098819725016,znd_tp_profiles/znd_T0714.29_P01.30.npz,0.8571475420030765,
1464,714.2857142857143,1.4000000000000001,1.0,ok,1935.517993498455,5e-05,673,0.05072187293579861,znd_tp_profiles/znd_T0714.29_P01.40.npz,0.8466069589994731,
1465,714.2857142857143,1.5000000000000002,1.0,ok,1937.4833590219214,5e-05,677,0.050861152587467644,znd_tp_profiles/znd_T0714.29_P01.50.npz,0.8606899170044926,
1466,714.2857142857143,1.6,1.0,ok,1939.3121397223772,5e-05,691,0.050983996812613654,znd_tp_profiles/znd_T0714.29_P01.60.npz,0.9988582500009215,
1467,714.2857142857143,1.7000000000000002,1.0,ok,1941.0227101776195,5e-05,699,0.05109324264938394,znd_tp_profiles/znd_T0714.29_P01.70.npz,0.9040839169974788,
1468,714.2857142857143,1.8000000000000003,1.0,ok,1942.6272241550705,5e-05,742,0.051191632398216634,znd_tp_profiles/znd_T0714.29_P01.80.npz,0.85471283300285,
1469,714.2857142857143,1.9000000000000001,1.0,ok,1944.1422727928243,5e-05,718,0.05128002510907752,znd_tp_profiles/znd_T0714.29_P01.90.npz,0.8680532080034027,
1470,714.2857142857143,2.0,1.0,ok,1945.5725744548567,5e-05,696,0.05136085965752127,znd_tp_profiles/znd_T0714.29_P02.00.npz,1.0060566249958356,
1471,714.2857142857143,2.1,1.0,ok,1946.9264127657466,5e-05,741,0.05143532055506205,znd_tp_profiles/znd_T0714.29_P02.10.npz,0.8540098750017933,
1472,714.2857142857143,2.2,1.0,ok,1948.2160171388305,5e-05,729,0.0515033102999635,znd_tp_profiles/znd_T0714.29_P02.20.npz,0.855982708002557,
1473,714.2857142857143,2.3000000000000003,1.0,ok,1949.4424619575932,5e-05,780,0.05156660660225003,znd_tp_profiles/znd_T0714.29_P02.30.npz,0.9808907090045977,
1474,714.2857142857143,2.4000000000000004,1.0,ok,1950.6128144232728,5e-05,717,0.05162551775924408,znd_tp_profiles/znd_T0714.29_P02.40.npz,0.9095392919989536,
1475,714.2857142857143,2.5000000000000004,1.0,ok,1951.7317716959637,5e-05,812,0.05168056342799611,znd_tp_profiles/znd_T0714.29_P02.50.npz,0.8931776669996907,
1476,714.2857142857143,2.6,1.0,ok,1952.8034803947362,5e-05,778,0.05173217282339566,znd_tp_profiles/znd_T0714.29_P02.60.npz,0.8826602499975706,
1477,714.2857142857143,2.7,1.0,ok,1953.8316051390282,5e-05,732,0.051780723894470276,znd_tp_profiles/znd_T0714.29_P02.70.npz,0.8595127499938826,
1478,714.2857142857143,2.8000000000000003,1.0,ok,1954.8194006335107,5e-05,769,0.05182654271327091,znd_tp_profiles/znd_T0714.29_P02.80.npz,0.8682037909966311,
1479,714.2857142857143,2.9000000000000004,1.0,ok,1955.7697816786279,5e-05,773,0.05186989516072013,znd_tp_profiles/znd_T0714.29_P02.90.npz,0.8674997499983874,
1480,714.2857142857143,3.0000000000000004,1.0,ok,1956.6853531580905,5e-05,727,0.05191102696833935,znd_tp_profiles/znd_T0714.29_P03.00.npz,0.845373208001547,
1481,714.2857142857143,3.1,1.0,ok,1957.568468703336,5e-05,753,0.05195013017087068,znd_tp_profiles/znd_T0714.29_P03.10.npz,0.9145124589995248,
1482,714.2857142857143,3.2,1.0,ok,1958.4212687461659,5e-05,770,0.05198738531218672,znd_tp_profiles/znd_T0714.29_P03.20.npz,0.8525321249981062,
1483,714.2857142857143,3.3000000000000003,1.0,ok,1959.24561835028,5e-05,720,0.052022960436659355,znd_tp_profiles/znd_T0714.29_P03.30.npz,0.8711434590004501,
1484,714.2857142857143,3.4000000000000004,1.0,ok,1960.043323242687,5e-05,783,0.052056981811404106,znd_tp_profiles/znd_T0714.29_P03.40.npz,0.9089250420001918,
1485,714.2857142857143,3.5000000000000004,1.0,ok,1960.8159530226058,5e-05,774,0.052089567929855835,znd_tp_profiles/znd_T0714.29_P03.50.npz,0.9104737499947078,
1486,714.2857142857143,3.6,1.0,ok,1961.5649867823631,5e-05,804,0.05212084299879317,znd_tp_profiles/znd_T0714.29_P03.60.npz,0.8782941669996944,
1487,714.2857142857143,3.7,1.0,ok,1962.2899326365964,5e-05,808,0.05215127570674857,znd_tp_profiles/znd_T0714.29_P03.70.npz,0.8684115409996593,
1488,714.2857142857143,3.8000000000000003,1.0,ok,1962.9973819116499,5e-05,777,0.05217984473754273,znd_tp_profiles/znd_T0714.29_P03.80.npz,0.89381279200461,
1489,714.2857142857143,3.9000000000000004,1.0,ok,1963.6831366977533,5e-05,813,0.052207709244297656,znd_tp_profiles/znd_T0714.29_P03.90.npz,0.9921659999963595,
1490,714.2857142857143,4.0,1.0,ok,1964.349984293831,5e-05,809,0.05223460456940502,znd_tp_profiles/znd_T0714.29_P04.00.npz,0.8728256249960396,
1491,714.2857142857143,4.1,1.0,ok,1964.9989657508665,5e-05,863,0.05226057768251153,znd_tp_profiles/znd_T0714.29_P04.10.npz,0.8792494580047787,
1492,714.2857142857143,4.2,1.0,ok,1965.6308630254232,5e-05,764,0.05228569488049837,znd_tp_profiles/znd_T0714.29_P04.20.npz,1.0234042500014766,
1493,714.2857142857143,4.3,1.0,ok,1966.2447845437139,5e-05,858,0.05231036646791296,znd_tp_profiles/znd_T0714.29_P04.30.npz,0.9169421670012525,
1494,714.2857142857143,4.3999999999999995,1.0,ok,1966.846851201236,5e-05,846,0.05233354121849102,znd_tp_profiles/znd_T0714.29_P04.40.npz,0.8792909999974654,
1495,714.2857142857143,4.5,1.0,ok,1967.4324212241595,5e-05,805,0.05235637299939399,znd_tp_profiles/znd_T0714.29_P04.50.npz,0.871979083000042,
1496,714.2857142857143,4.6,1.0,ok,1968.003940223278,5e-05,769,0.05237852922698757,znd_tp_profiles/znd_T0714.29_P04.60.npz,0.9047857499972451,
1497,714.2857142857143,4.7,1.0,ok,1968.5620337765517,5e-05,856,0.05240004944648852,znd_tp_profiles/znd_T0714.29_P04.70.npz,0.9171933340039686,
1498,714.2857142857143,4.8,1.0,ok,1969.1072945544518,5e-05,812,0.05242096942699159,znd_tp_profiles/znd_T0714.29_P04.80.npz,0.9376963329996215,
1499,714.2857142857143,4.9,1.0,ok,1969.6402638140069,5e-05,829,0.05244131705315816,znd_tp_profiles/znd_T0714.29_P04.90.npz,0.9360493749991292,
1500,714.2857142857143,5.0,1.0,ok,1970.1614569054684,5e-05,858,0.05246112324716391,znd_tp_profiles/znd_T0714.29_P05.00.npz,0.9330996670032619,
1501,728.5714285714287,0.1,1.0,ok,1853.0185977787403,5e-05,535,0.029777141158994224,znd_tp_profiles/znd_T0728.57_P00.10.npz,0.8949680000005173,
1502,728.5714285714287,0.2,1.0,ok,1875.0116721100544,5e-05,590,0.03707634078664683,znd_tp_profiles/znd_T0728.57_P00.20.npz,0.835991665997426,
1503,728.5714285714287,0.30000000000000004,1.0,ok,1887.6804070535616,5e-05,611,0.04174459079509904,znd_tp_profiles/znd_T0728.57_P00.30.npz,0.8446384999988368,
1504,728.5714285714287,0.4,1.0,ok,1896.5615923261669,5e-05,627,0.04468274888727736,znd_tp_profiles/znd_T0728.57_P00.40.npz,0.9913302499990095,
1505,728.5714285714287,0.5,1.0,ok,1903.380968193458,5e-05,634,0.046527748960626406,znd_tp_profiles/znd_T0728.57_P00.50.npz,0.8309809170023073,
1506,728.5714285714287,0.6,1.0,ok,1908.9035307459822,5e-05,639,0.04772030627561027,znd_tp_profiles/znd_T0728.57_P00.60.npz,0.8277583749950281,
1507,728.5714285714287,0.7000000000000001,1.0,ok,1913.5362012483165,5e-05,646,0.048530501905300484,znd_tp_profiles/znd_T0728.57_P00.70.npz,0.9191061670062481,
1508,728.5714285714287,0.8,1.0,ok,1917.5203878583557,5e-05,653,0.0491111594766502,znd_tp_profiles/znd_T0728.57_P00.80.npz,0.8901358340008301,
1509,728.5714285714287,0.9,1.0,ok,1921.0115560441486,5e-05,655,0.0495472724852985,znd_tp_profiles/znd_T0728.57_P00.90.npz,0.8471670830040239,
1510,728.5714285714287,1.0,1.0,ok,1924.1154139094758,5e-05,660,0.049887581348106946,znd_tp_profiles/znd_T0728.57_P01.00.npz,0.9584230420005042,
1511,728.5714285714287,1.1,1.0,ok,1926.9038451338251,5e-05,664,0.05016199991996294,znd_tp_profiles/znd_T0728.57_P01.10.npz,0.8922356250041048,
1512,728.5714285714287,1.2000000000000002,1.0,ok,1929.438445888424,5e-05,666,0.050387937362423425,znd_tp_profiles/znd_T0728.57_P01.20.npz,0.8484661249967758,
1513,728.5714285714287,1.3000000000000003,1.0,ok,1931.7582600554126,5e-05,669,0.050578170317438234,znd_tp_profiles/znd_T0728.57_P01.30.npz,0.8541894169975421,
1514,728.5714285714287,1.4000000000000001,1.0,ok,1933.8957702905325,5e-05,671,0.05074108545844387,znd_tp_profiles/znd_T0728.57_P01.40.npz,0.8635599170011119,
1515,728.5714285714287,1.5000000000000002,1.0,ok,1935.8766453960159,5e-05,679,0.050882637764917284,znd_tp_profiles/znd_T0728.57_P01.50.npz,0.8372288750033476,
1516,728.5714285714287,1.6,1.0,ok,1937.72146489291,5e-05,689,0.05100715567666637,znd_tp_profiles/znd_T0728.57_P01.60.npz,0.8365200830012327,
1517,728.5714285714287,1.7000000000000002,1.0,ok,1939.4473017227513,5e-05,693,0.05111782247856446,znd_tp_profiles/znd_T0728.57_P01.70.npz,0.8766565840051044,
1518,728.5714285714287,1.8000000000000003,1.0,ok,1941.0678855960443,5e-05,702,0.05121711172561735,znd_tp_profiles/znd_T0728.57_P01.80.npz,0.8429917090033996,
1519,728.5714285714287,1.9000000000000001,1.0,ok,1942.5948778884203,5e-05,723,0.0513069319611275,znd_tp_profiles/znd_T0728.57_P01.90.npz,0.9060829589943751,
1520,728.5714285714287,2.0,1.0,ok,1944.0381540375333,5e-05,714,0.05138872752674193,znd_tp_profiles/znd_T0728.57_P02.00.npz,1.0719673749990761,
1521,728.5714285714287,2.1,1.0,ok,1945.4061112137329,5e-05,754,0.051463687627275795,znd_tp_profiles/znd_T0728.57_P02.10.npz,0.856655249997857,
