T1_K,P1_atm,feature_value,d2_dT2,d2_dP2,d2_dTdP,C_T,C_P,C_TP,C_combined
900.0,3.9000000000000004,1945.7549179259606,-2.2255184836535617e-05,-2.0993953562538077,0.004664972562221694,2.3325712262472675e-06,1.0785446810987365e-05,3.4212471328289867e-06,1.2048925899263192e-05
900.0,4.0,1946.5075421030397,-2.1626096067416283e-05,-2.0008134721820166,0.004540412663175177,2.265768009138399e-06,1.0275124328206361e-05,3.328655230358132e-06,1.1527002035070276e-05
900.0,4.1,1947.240158145397,-2.1890058976555365e-05,-1.8911968972361133,0.0044471609168169855,2.292568813532964e-06,9.708632909210591e-06,3.2591074685555764e-06,1.098894843530446e-05
900.0,4.2,1947.9538622187818,-2.1565702881389398e-05,-1.8075306473974702,0.00433072191297015,2.2577789239359237e-06,9.275812072714836e-06,3.1726528093414707e-06,1.0548445713702858e-05
900.0,4.3,1948.6494909856926,-2.165232114714402e-05,-1.7222928778437558,0.004244304395916745,2.2660457374328116e-06,8.835316421880625e-06,3.108272187192576e-06,1.0125240320024049e-05
900.0,4.3999999999999995,1949.327896823825,-2.1438589391641497e-05,-1.6356008417687915,0.004159567512465403,2.242903999695265e-06,8.387739867970681e-06,3.045191706459419e-06,9.691810125191903e-06
900.0,4.5,1949.9899466535398,-2.1564177142477118e-05,-1.5707585178915904,0.004062605065996651,2.2552843773198555e-06,8.052544325313049e-06,2.97323005258741e-06,9.36001985173815e-06
900.0,4.6,1950.6362888980757,-2.160672946454272e-05,-1.4950802723205923,0.003978732876493043,2.2589930893567196e-06,7.662097247775696e-06,2.9109147664754323e-06,8.986525110825806e-06
900.0,4.7,1951.2676803398883,-2.1475184335986366e-05,-1.4332766393863492,0.00390308279756937,2.2445204518589143e-06,7.3430393236714035e-06,2.8546736670830374e-06,8.675045939870991e-06
900.0,4.8,1951.884739015307,-2.1305800227742137e-05,-1.3709360170423677,0.003823147675882412,2.226119711765982e-06,7.021482103967996e-06,2.7953542524580488e-06,8.359714749973618e-06
900.0,4.9,1952.4880883305555,-2.14367712156218e-05,-1.313988122115006,0.004416789559462588,2.2391186775446707e-06,6.727780056841274e-06,3.228444579797657e-06,8.433408904767414e-06
900.0,5.0,1953.0782977645827,nan,nan,nan,nan,nan,nan,nan
914.2857142857143,0.1,1823.9240581366175,nan,nan,nan,nan,nan,nan,nan
914.2857142857143,0.2,1847.809457048667,-4.519583929595688e-05,-1006.2852880035277,0.08144889632624203,4.9859680610081886e-06,0.005405393151483745,6.243400509285812e-05,0.005406116535182049
914.2857142857143,0.30000000000000004,1861.632003080681,-4.645340707920701e-05,-410.1416671387141,0.05331079270612238,5.08692721971479e-06,0.0021916850434511863,4.065432068782234e-05,0.0021924449261263882
914.2857142857143,0.4,1871.353132441308,-2.454313355137859e-05,-223.81041809724132,0.041347451425195934,2.673766877032408e-06,0.001191218389051213,3.140665614401227e-05,0.0011920491414129605
